rank,repro_id,family,closure_status,owner,oracle_status,oracle_path,oracle_us,best_compile_us,memcopy_sol_us,launch_adjusted_gap,priority_score_3us,inductor_gap_close_track,gating_strategy,next_action,notes,writeup_path
893,var_mean_867f4204961b,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,16.127999871969223,10.975999757647514,0.9500471313746176,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
894,var_mean_d30f3928376b,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,10.143999941647053,8.031999692320824,0.9195069094053826,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
895,var_mean_9ce39d6fae7b,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,21.43999934196472,19.328000023961067,0.9602292779898156,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
896,sum_sum_694ed6c91379,multi_output_reduction_templates,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,18.17600056529045,10.111999697983263,0.9510255783024326,0.0,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
897,pointwise_eae6c9133626,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,19.200000911951065,17.24799908697605,0.9482418894566684,0.0,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
898,var_mean_5c52dd510532,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,14.047999866306782,12.095999903976915,0.9305776335230336,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
899,mean_var_mean_e6c3cd7f84ea,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,33.63199904561043,28.70400063693524,0.9691101437399156,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
900,pointwise_ffe1ef7f99e0,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,10.816000401973724,8.895999751985073,0.9092132336476276,0.0,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
901,var_mean_23c4efbb09b5,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,13.98400031030178,12.06399966031313,0.9283059363804512,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
902,sum_sum_e036cf2d1ccb,multi_output_reduction_templates,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,18.880000337958336,10.975999757647514,0.9451341893779514,0.0,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
903,var_mean_48d3414b7305,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,11.872000060975552,6.976000033318996,0.9149198543843512,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
904,mean_var_mean_c9089e261699,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,15.839999541640282,10.9440004453063,0.9348441410144178,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
905,var_mean_87ad70406872,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,16.1920003592968,11.327999643981457,0.934441406508268,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
906,pointwise_59d71b256016,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,10.080000385642052,8.224000222980976,0.8980755689048722,0.0,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
907,amax_sum_0ee54b388f56,online_softmax_cross_entropy,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,9.952000342309477,8.128000423312187,0.8943206293792823,0.0,online_softmax / partitioned scatter gated templates,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
908,any_amax_sum_0815d0a11243,online_softmax_cross_entropy,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,18.079999834299088,16.287999227643013,0.9373704146766734,0.0,online_softmax / partitioned scatter gated templates,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
909,pointwise_989e66cca754,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,15.072000212967396,13.344000093638895,0.9221732823431292,0.0,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
910,var_mean_0990c69ae9bb,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,7.776000071316957,6.080000195652247,0.8563876545994261,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
911,amax_sum_211823fef3b3,online_softmax_cross_entropy,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,9.855999611318111,8.191999979317188,0.8806289876279481,0.0,online_softmax / partitioned scatter gated templates,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
912,mean_c9e1a8113328,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,11.839999817311764,10.17600018531084,0.8986034950509103,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
913,pointwise_5a066f66776e,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,13.856000266969204,9.216000325977802,0.9106203976161388,0.0,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
914,pointwise_0cfac231e64e,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,17.40800030529499,12.768000364303589,0.9275362301465374,0.0,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
915,sum_sum_aac6620b978d,multi_output_reduction_templates,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,16.16000011563301,8.54399986565113,0.9211126447436988,0.0,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
916,sum_sum_sum_335722fb8da6,structured_pool_upsample_backward_reduce,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,16.287999227643013,8.704000152647495,0.9200180234525852,0.0,structured scatter/upsample output-centric gather-reduce template,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
917,mean_var_mean_d6e91c72f94d,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,33.952001482248306,29.37600016593933,0.959746758338664,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
918,var_mean_a4b0facb2977,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,7.712000049650669,6.144000217318535,0.8433945610635826,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
919,pointwise_226a109e3e14,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,9.568000212311745,8.031999692320824,0.8672951848405015,0.0,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
920,pointwise_3698b0e606e1,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,11.744000017642977,10.208000428974628,0.8891580584658334,0.0,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
921,pointwise_fd8663effbda,layout_indexing_stencil_fusion,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,14.208000153303146,12.768000364303589,0.9010654379148766,0.0,slice_scatter/select_scatter elision and stencil canonicalization,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
922,sum_13195092a57b,multi_output_reduction_templates,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,18.17600056529045,10.751999914646149,0.9202106441795248,0.0,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
923,sum_1fb7f13c05d1,multi_output_reduction_templates,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,25.79200081527233,21.37600071728229,0.9421391050369896,0.0,multi-output reduction fusion / scalar accumulators / R0_BLOCK tuning,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
924,var_mean_c4eed3e5da72,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,7.488000206649303,6.080000195652247,0.8246696085133086,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
925,var_mean_mean_188f42114f68,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,11.13600004464388,6.752000190317631,0.8732747708943142,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
926,var_mean_b7b154e2f8c6,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,9.824000298976898,8.448000065982342,0.8581411811980025,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
927,var_mean_12542e903d57,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,11.103999800980093,6.752000190317631,0.870765341535296,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
928,mean_var_mean_f69b8a5457fd,norm_template_canonicalization,needs_canonical_oracle,backlog,deprioritized_launch_floor,,,33.695999532938,29.343999922275543,0.953372555654096,0.0,norm/pool composite template recovery,measure forced persistent+looped+coordinate-descent; gate by pattern/shape when a faster path regresses siblings,defer,,
